GEO.id,GEO.id2,GEO.display-label,HC02_EST_VC39,HC02_EST_VC40,HC02_EST_VC41,HC02_EST_VC42,HC02_EST_VC43,HC02_EST_VC46,HC02_EST_VC47,HC02_EST_VC48,HC02_EST_VC49,HC02_EST_VC52,HC02_EST_VC53,HC02_EST_VC56,HC02_EST_VC57
1400000US37063000102,37063000102,"Census Tract 1.02, Durham County, North Carolina",270,17,37.8,13,32.2,174,64.4,112,0,240,0.8,240,17.9
1400000US37063000200,37063000200,"Census Tract 2, Durham County, North Carolina",169,1.2,26,41.4,31.4,148,77,114,11.4,169,27.8,169,7.7
1400000US37063000301,37063000301,"Census Tract 3.01, Durham County, North Carolina",187,10.2,20.3,50.8,18.7,132,70.5,93,18.3,187,10.7,187,26.7
1400000US37063000302,37063000302,"Census Tract 3.02, Durham County, North Carolina",180,11.7,6.1,40,42.2,109,89,97,9.3,180,5,180,25.6
1400000US37063000401,37063000401,"Census Tract 4.01, Durham County, North Carolina",108,15.7,0,29.6,54.6,47,74.5,35,0,96,0,96,22.9
1400000US37063000402,37063000402,"Census Tract 4.02, Durham County, North Carolina",109,0,12.8,46.8,40.4,75,100,75,14.7,109,10.1,109,16.5
1400000US37063000500,37063000500,"Census Tract 5, Durham County, North Carolina",123,26.8,52.8,15.4,4.9,109,56,61,0,110,21.8,110,52.7
1400000US37063000600,37063000600,"Census Tract 6, Durham County, North Carolina",262,0,42.7,28.6,28.6,175,60.6,106,17,262,25.2,262,26
1400000US37063000700,37063000700,"Census Tract 7, Durham County, North Carolina",194,19.6,4.6,25.3,50.5,143,72,103,10.7,194,17.5,194,25.3
1400000US37063000900,37063000900,"Census Tract 9, Durham County, North Carolina",63,0,39.7,46,14.3,49,36.7,18,0,63,47.6,63,46
1400000US37063001001,37063001001,"Census Tract 10.01, Durham County, North Carolina",129,34.9,24.8,34.9,5.4,64,89.1,57,15.8,129,16.3,129,48.1
1400000US37063001002,37063001002,"Census Tract 10.02, Durham County, North Carolina",248,9.3,25.8,26.2,38.7,187,64.2,120,0,248,17.3,248,61.7
1400000US37063001100,37063001100,"Census Tract 11, Durham County, North Carolina",90,0,50,50,0,70,22.9,16,0,90,17.8,90,100
1400000US37063001301,37063001301,"Census Tract 13.01, Durham County, North Carolina",58,25.9,10.3,63.8,0,43,62.8,27,63,58,29.3,58,63.8
1400000US37063001303,37063001303,"Census Tract 13.03, Durham County, North Carolina",104,0,9.6,50,40.4,84,61.9,52,0,94,0,94,37.2
1400000US37063001304,37063001304,"Census Tract 13.04, Durham County, North Carolina",141,14.2,46.1,17.7,22,86,80.2,69,0,141,2.8,141,13.5
1400000US37063001400,37063001400,"Census Tract 14, Durham County, North Carolina",114,13.2,16.7,56.1,14,63,100,63,88.9,114,14,114,52.6
1400000US37063001501,37063001501,"Census Tract 15.01, Durham County, North Carolina",4,0,0,75,25,7,57.1,4,100,4,100,4,0
1400000US37063001502,37063001502,"Census Tract 15.02, Durham County, North Carolina",190,6.8,58.9,27.9,6.3,158,48.7,77,31.2,164,25,164,49.4
1400000US37063001503,37063001503,"Census Tract 15.03, Durham County, North Carolina",0,-,-,-,-,0,-,0,-,0,-,0,-
1400000US37063001601,37063001601,"Census Tract 16.01, Durham County, North Carolina",356,18.8,31.2,20.8,29.2,226,76.1,172,0,336,0,336,18.2
1400000US37063001603,37063001603,"Census Tract 16.03, Durham County, North Carolina",611,8,19.6,54.7,17.7,383,100,383,0,611,2.1,611,30
1400000US37063001604,37063001604,"Census Tract 16.04, Durham County, North Carolina",513,0.2,16,31.6,52.2,302,79.1,239,0,513,2.7,513,12.5
1400000US37063001705,37063001705,"Census Tract 17.05, Durham County, North Carolina",317,9.1,28.7,17.4,44.8,203,77.3,157,25.5,317,0,317,13.9
1400000US37063001706,37063001706,"Census Tract 17.06, Durham County, North Carolina",297,0,20.5,52.9,26.6,233,86.3,201,0,297,21.5,297,7.1
1400000US37063001707,37063001707,"Census Tract 17.07, Durham County, North Carolina",869,6.8,16.1,38.8,38.3,403,88.8,358,0,830,0,830,17.5
1400000US37063001708,37063001708,"Census Tract 17.08, Durham County, North Carolina",353,2.8,13,43.3,40.8,216,81,175,0,353,3.4,353,13.3
1400000US37063001709,37063001709,"Census Tract 17.09, Durham County, North Carolina",367,17.2,24.5,24.3,34.1,267,52.8,141,13.5,363,24,363,39.7
1400000US37063001710,37063001710,"Census Tract 17.10, Durham County, North Carolina",300,8,30,33.3,28.7,200,88.5,177,7.3,300,10,300,23.3
1400000US37063001711,37063001711,"Census Tract 17.11, Durham County, North Carolina",192,4.7,70.3,12,13,129,60.5,78,25.6,183,35.5,183,27.9
1400000US37063001801,37063001801,"Census Tract 18.01, Durham County, North Carolina",344,9.9,30.2,43,16.9,164,82.3,135,27.4,344,3.2,344,16.9
1400000US37063001802,37063001802,"Census Tract 18.02, Durham County, North Carolina",401,11.5,25.7,47.1,15.7,304,76,231,11.7,433,13.9,433,11.3
1400000US37063001806,37063001806,"Census Tract 18.06, Durham County, North Carolina",312,19.2,21.8,55.1,3.8,187,67.9,127,0,312,5.4,312,32.4
1400000US37063001807,37063001807,"Census Tract 18.07, Durham County, North Carolina",601,9.3,24.8,41.3,24.6,536,79.3,425,16,579,8.6,579,17.1
1400000US37063001808,37063001808,"Census Tract 18.08, Durham County, North Carolina",339,6.8,4.1,53.1,36,264,100,264,0,361,0,361,23.8
1400000US37063001809,37063001809,"Census Tract 18.09, Durham County, North Carolina",124,9.7,36.3,27.4,26.6,33,100,33,0,124,0,124,21
1400000US37063001900,37063001900,"Census Tract 19, Durham County, North Carolina",106,20.8,33,32.1,14.2,65,49.2,32,15.6,122,16.4,122,18.9
1400000US37063002007,37063002007,"Census Tract 20.07, Durham County, North Carolina",407,3.4,13.5,31.7,51.4,162,76.5,124,13.7,398,0,398,45
1400000US37063002008,37063002008,"Census Tract 20.08, Durham County, North Carolina",164,0,0,19.5,80.5,62,100,62,0,178,0,178,38.2
1400000US37063002009,37063002009,"Census Tract 20.09, Durham County, North Carolina",378,14,22.2,32.5,31.2,254,45.7,116,21.6,416,4.3,416,20.7
1400000US37063002013,37063002013,"Census Tract 20.13, Durham County, North Carolina",307,0,26.1,38.8,35.2,230,90,207,19.3,320,5,320,19.1
1400000US37063002015,37063002015,"Census Tract 20.15, Durham County, North Carolina",319,13.8,4.4,44.8,37,183,85.8,157,8.9,316,9.2,316,30.1
1400000US37063002016,37063002016,"Census Tract 20.16, Durham County, North Carolina",61,0,16.4,44.3,39.3,61,83.6,51,0,61,0,61,0
1400000US37063002017,37063002017,"Census Tract 20.17, Durham County, North Carolina",332,0,13.6,19.6,66.9,166,59,98,0,332,0,332,31
1400000US37063002018,37063002018,"Census Tract 20.18, Durham County, North Carolina",644,0,14.6,23.6,61.8,225,71.6,161,12.4,644,7.9,644,17.4
1400000US37063002019,37063002019,"Census Tract 20.19, Durham County, North Carolina",101,0,53.5,0,46.5,29,0,0,-,101,10.9,101,10.9
1400000US37063002020,37063002020,"Census Tract 20.20, Durham County, North Carolina",161,0,13,36.6,50.3,129,100,129,16.3,161,21.7,161,41.6
1400000US37063002021,37063002021,"Census Tract 20.21, Durham County, North Carolina",196,3.1,13.8,24,59.2,105,65.7,69,21.7,190,16.3,190,35.8
1400000US37063002022,37063002022,"Census Tract 20.22, Durham County, North Carolina",182,0,12.1,33,54.9,146,61.6,90,24.4,182,0,182,21.4
1400000US37063002023,37063002023,"Census Tract 20.23, Durham County, North Carolina",171,2.9,4.1,44.4,48.5,141,59.6,84,0,159,15.7,159,30.8
1400000US37063002024,37063002024,"Census Tract 20.24, Durham County, North Carolina",167,0,8.4,41.9,49.7,131,71.8,94,0,181,0,181,7.7
1400000US37063002025,37063002025,"Census Tract 20.25, Durham County, North Carolina",207,0,18.8,66.7,14.5,183,90.7,166,0,207,0,207,8.2
1400000US37063002026,37063002026,"Census Tract 20.26, Durham County, North Carolina",258,8.1,22.1,21.7,48.1,170,87.6,149,0,258,0,258,22.1
1400000US37063002027,37063002027,"Census Tract 20.27, Durham County, North Carolina",279,5,11.8,43,40.1,175,100,175,16.6,291,4.1,291,16.8
1400000US37063002028,37063002028,"Census Tract 20.28, Durham County, North Carolina",200,17.5,8,28.5,46,197,76.1,150,0,247,0,247,21.5
1400000US37063002100,37063002100,"Census Tract 21, Durham County, North Carolina",872,10,17.3,46.8,25.9,573,45.5,261,5.7,542,2.2,542,19.4
1400000US37063002200,37063002200,"Census Tract 22, Durham County, North Carolina",65,0,9.2,61.5,29.2,58,79.3,46,37,65,61.5,65,46.2
1400000US37063002300,37063002300,"Census Tract 23, Durham County, North Carolina",27,18.5,33.3,48.1,0,18,27.8,5,0,19,0,19,26.3
1400000US37063980100,37063980100,"Census Tract 9801, Durham County, North Carolina",0,-,-,-,-,0,-,0,-,0,-,0,-
1400000US37065020200,37065020200,"Census Tract 202, Edgecombe County, North Carolina",256,5.1,43.4,45.3,6.3,200,76,152,0,293,0,293,19.5
1400000US37065020300,37065020300,"Census Tract 203, Edgecombe County, North Carolina",353,4,34.3,50.4,11.3,261,66.3,173,22,353,2.3,353,21.8
1400000US37065020400,37065020400,"Census Tract 204, Edgecombe County, North Carolina",419,7.2,71.1,11.9,9.8,157,75.2,118,48.3,419,15.8,419,6.2
1400000US37065020600,37065020600,"Census Tract 206, Edgecombe County, North Carolina",219,0,52.1,23.3,24.7,175,69.1,121,0,200,17,200,21
1400000US37065020700,37065020700,"Census Tract 207, Edgecombe County, North Carolina",193,10.9,61.1,23.3,4.7,93,94.6,88,0,193,33.2,193,17.6
1400000US37065020800,37065020800,"Census Tract 208, Edgecombe County, North Carolina",211,31.3,39.3,28.4,0.9,111,75.7,84,6,211,17.1,211,48.3
1400000US37065020900,37065020900,"Census Tract 209, Edgecombe County, North Carolina",142,9.2,54.2,36.6,0,104,67.3,70,18.6,142,13.4,142,32.4
1400000US37065021000,37065021000,"Census Tract 210, Edgecombe County, North Carolina",221,4.1,24.9,64.7,6.3,167,52.7,88,15.9,221,0,221,33.9
1400000US37065021100,37065021100,"Census Tract 211, Edgecombe County, North Carolina",321,8.7,42.7,24.3,24.3,176,31.3,55,0,307,9.1,307,39.4
1400000US37065021200,37065021200,"Census Tract 212, Edgecombe County, North Carolina",378,7.7,33.3,30.2,28.8,217,84.3,183,29.5,367,8.2,367,20.2
1400000US37065021300,37065021300,"Census Tract 213, Edgecombe County, North Carolina",439,7.5,49.2,33.3,10,206,66,136,8.8,439,2.7,439,26.2
1400000US37065021400,37065021400,"Census Tract 214, Edgecombe County, North Carolina",302,5,34.8,39.4,20.9,159,62.3,99,0,302,15.6,302,27.2
1400000US37065021500,37065021500,"Census Tract 215, Edgecombe County, North Carolina",244,7.8,66,19.3,7,168,79.8,134,19.4,244,25.4,244,43.4
1400000US37065021600,37065021600,"Census Tract 216, Edgecombe County, North Carolina",173,0,19.1,44.5,36.4,144,100,144,31.9,173,11,173,18.5
1400000US37067000100,37067000100,"Census Tract 1, Forsyth County, North Carolina",77,0,16.9,24.7,58.4,70,61.4,43,0,64,14.1,64,32.8
1400000US37067000200,37067000200,"Census Tract 2, Forsyth County, North Carolina",118,5.1,32.2,17.8,44.9,105,52.4,55,18.2,118,32.2,118,35.6
1400000US37067000301,37067000301,"Census Tract 3.01, Forsyth County, North Carolina",85,28.2,34.1,18.8,18.8,63,68.3,43,51.2,101,0,101,12.9
1400000US37067000302,37067000302,"Census Tract 3.02, Forsyth County, North Carolina",80,20,30,41.3,8.8,50,82,41,0,80,31.3,80,40
1400000US37067000400,37067000400,"Census Tract 4, Forsyth County, North Carolina",138,10.9,39.1,32.6,17.4,113,74.3,84,88.1,138,38.4,138,8
1400000US37067000500,37067000500,"Census Tract 5, Forsyth County, North Carolina",117,19.7,45.3,13.7,21.4,68,42.6,29,0,109,43.1,109,26.6
1400000US37067000600,37067000600,"Census Tract 6, Forsyth County, North Carolina",143,9.1,53.8,31.5,5.6,97,60.8,59,59.3,143,58,143,44.1
1400000US37067000700,37067000700,"Census Tract 7, Forsyth County, North Carolina",74,25.7,33.8,40.5,0,57,75.4,43,51.2,74,45.9,74,9.5
1400000US37067000801,37067000801,"Census Tract 8.01, Forsyth County, North Carolina",22,72.7,18.2,9.1,0,11,18.2,2,100,22,0,22,77.3
1400000US37067000802,37067000802,"Census Tract 8.02, Forsyth County, North Carolina",27,29.6,51.9,11.1,7.4,17,82.4,14,0,27,0,27,85.2
1400000US37067000900,37067000900,"Census Tract 9, Forsyth County, North Carolina",182,0,37.9,23.6,38.5,101,81.2,82,0,182,14.3,182,17
1400000US37067001000,37067001000,"Census Tract 10, Forsyth County, North Carolina",140,0,27.1,25,47.9,102,82.4,84,0,140,0,140,0
1400000US37067001100,37067001100,"Census Tract 11, Forsyth County, North Carolina",132,0,34.1,36.4,29.5,114,71.9,82,7.3,132,24.2,132,18.2
1400000US37067001200,37067001200,"Census Tract 12, Forsyth County, North Carolina",195,0,16.9,4.6,78.5,61,86.9,53,0,176,0,176,27.8
1400000US37067001300,37067001300,"Census Tract 13, Forsyth County, North Carolina",199,16.6,2.5,48.2,32.7,70,5.7,4,0,192,35.9,192,33.9
1400000US37067001400,37067001400,"Census Tract 14, Forsyth County, North Carolina",173,15,33.5,46.8,4.6,113,66.4,75,0,170,9.4,170,11.2
1400000US37067001500,37067001500,"Census Tract 15, Forsyth County, North Carolina",163,3.7,54,21.5,20.9,131,55,72,33.3,163,24.5,163,20.2
1400000US37067001601,37067001601,"Census Tract 16.01, Forsyth County, North Carolina",301,13.6,35.2,41.2,10,139,32.4,45,24.4,301,5.6,301,19.9
1400000US37067001602,37067001602,"Census Tract 16.02, Forsyth County, North Carolina",183,6,33.9,24,36.1,161,73.9,119,22.7,183,31.1,183,14.2
1400000US37067001700,37067001700,"Census Tract 17, Forsyth County, North Carolina",214,0,24.8,35.5,39.7,112,79.5,89,21.3,214,3.7,214,26.2
1400000US37067001800,37067001800,"Census Tract 18, Forsyth County, North Carolina",241,16.6,37.3,29,17,126,42.1,53,0,241,8.3,241,31.1
1400000US37067001901,37067001901,"Census Tract 19.01, Forsyth County, North Carolina",34,0,52.9,41.2,5.9,32,78.1,25,0,34,52.9,34,20.6
1400000US37067001902,37067001902,"Census Tract 19.02, Forsyth County, North Carolina",186,19.9,11.8,61.3,7,160,66.9,107,25.2,196,24,196,25
1400000US37067002001,37067002001,"Census Tract 20.01, Forsyth County, North Carolina",91,8.8,49.5,28.6,13.2,67,25.4,17,29.4,91,31.9,91,17.6
1400000US37067002002,37067002002,"Census Tract 20.02, Forsyth County, North Carolina",152,8.6,36.8,31.6,23,105,62.9,66,10.6,152,8.6,152,16.4
1400000US37067002100,37067002100,"Census Tract 21, Forsyth County, North Carolina",196,2,22.4,36.2,39.3,125,91.2,114,19.3,192,0,192,24
1400000US37067002200,37067002200,"Census Tract 22, Forsyth County, North Carolina",203,3.9,36,17.7,42.4,88,85.2,75,0,203,0,203,24.1
1400000US37067002501,37067002501,"Census Tract 25.01, Forsyth County, North Carolina",233,0,4.7,14.2,81.1,63,46,29,0,233,4.3,233,21.9
1400000US37067002502,37067002502,"Census Tract 25.02, Forsyth County, North Carolina",268,0,11.2,15.7,73.1,81,88.9,72,13.9,268,0,268,17.9
1400000US37067002601,37067002601,"Census Tract 26.01, Forsyth County, North Carolina",247,0,7.3,26.3,66.4,100,74,74,17.6,247,0,247,17.4
1400000US37067002603,37067002603,"Census Tract 26.03, Forsyth County, North Carolina",526,6.8,9.7,20.5,62.9,178,74.2,132,0,526,3.4,526,23.2
1400000US37067002604,37067002604,"Census Tract 26.04, Forsyth County, North Carolina",220,18.2,12.3,43.2,26.4,54,100,54,0,220,0.5,220,21.8
1400000US37067002701,37067002701,"Census Tract 27.01, Forsyth County, North Carolina",246,0,45.9,35,19.1,107,88.8,95,11.6,246,0,246,11
1400000US37067002702,37067002702,"Census Tract 27.02, Forsyth County, North Carolina",314,20.4,44.3,22,13.4,168,84.5,142,0,298,15.4,298,28.5
1400000US37067002703,37067002703,"Census Tract 27.03, Forsyth County, North Carolina",360,35,32.2,19.4,13.3,285,72.6,207,10.6,375,20,375,20
1400000US37067002801,37067002801,"Census Tract 28.01, Forsyth County, North Carolina",412,9.2,39.1,36.2,15.5,267,65.5,175,8,412,13.8,412,25.7
1400000US37067002804,37067002804,"Census Tract 28.04, Forsyth County, North Carolina",270,15.6,36.7,28.1,19.6,150,57.3,86,0,270,0,270,36.7
1400000US37067002806,37067002806,"Census Tract 28.06, Forsyth County, North Carolina",108,16.7,15.7,58.3,9.3,43,76.7,33,0,80,15,80,36.3
1400000US37067002807,37067002807,"Census Tract 28.07, Forsyth County, North Carolina",367,5.2,31.9,28.9,34.1,268,65.7,176,9.1,367,7.1,367,18.3
1400000US37067002808,37067002808,"Census Tract 28.08, Forsyth County, North Carolina",304,8.6,34.2,39.5,17.8,177,87,154,5.2,314,7.3,314,20.7
1400000US37067002809,37067002809,"Census Tract 28.09, Forsyth County, North Carolina",243,8.6,26.3,45.3,19.8,120,78.3,94,26.6,243,19.8,243,38.3
1400000US37067002901,37067002901,"Census Tract 29.01, Forsyth County, North Carolina",304,5.6,29.6,46.4,18.4,159,83,132,12.1,315,3.8,315,22.9
1400000US37067002903,37067002903,"Census Tract 29.03, Forsyth County, North Carolina",306,23.9,44.1,32,0,196,53.6,105,13.3,320,16.9,320,29.1
1400000US37067002904,37067002904,"Census Tract 29.04, Forsyth County, North Carolina",191,17.8,46.1,21.5,14.7,128,78.1,100,0,191,7.9,191,22.5
1400000US37067003002,37067003002,"Census Tract 30.02, Forsyth County, North Carolina",274,23.4,42,25.5,9.1,144,57.6,83,27.7,274,0,274,18.6
1400000US37067003003,37067003003,"Census Tract 30.03, Forsyth County, North Carolina",278,14.4,14.7,39.2,31.7,181,64.6,117,12.8,278,2.9,278,23.4
1400000US37067003004,37067003004,"Census Tract 30.04, Forsyth County, North Carolina",368,12,37.8,20.7,29.6,184,86.4,159,0,368,3,368,9.2
1400000US37067003103,37067003103,"Census Tract 31.03, Forsyth County, North Carolina",370,5.4,32.4,34.1,28.1,342,80.1,274,0,368,0,368,12.5
1400000US37067003105,37067003105,"Census Tract 31.05, Forsyth County, North Carolina",346,4.3,33.5,55.8,6.4,247,73.7,182,0,346,13.6,346,13.9
1400000US37067003106,37067003106,"Census Tract 31.06, Forsyth County, North Carolina",324,14.5,29.9,29.3,26.2,187,66.3,124,13.7,324,11.7,324,33
1400000US37067003107,37067003107,"Census Tract 31.07, Forsyth County, North Carolina",404,15.6,25.2,26.2,32.9,234,77.8,182,0,404,0,404,12.1
1400000US37067003108,37067003108,"Census Tract 31.08, Forsyth County, North Carolina",209,12.4,39.2,28.7,19.6,93,67.7,63,0,190,6.3,190,47.9
1400000US37067003201,37067003201,"Census Tract 32.01, Forsyth County, North Carolina",442,15.6,37.1,25.8,21.5,251,75.7,190,16.3,442,10.9,442,26.7
1400000US37067003202,37067003202,"Census Tract 32.02, Forsyth County, North Carolina",330,2.4,47.9,37.9,11.8,191,89,170,6.5,330,9.7,330,44.2
1400000US37067003307,37067003307,"Census Tract 33.07, Forsyth County, North Carolina",308,1.9,37.3,40.6,20.1,197,69,136,0,308,5.2,308,21.1
1400000US37067003308,37067003308,"Census Tract 33.08, Forsyth County, North Carolina",622,4.7,19.1,56.1,20.1,330,73.9,244,0,622,3.7,622,23.2
1400000US37067003309,37067003309,"Census Tract 33.09, Forsyth County, North Carolina",293,7.8,35.8,45.7,10.6,166,59,98,25.5,293,4.8,293,29.4
1400000US37067003310,37067003310,"Census Tract 33.10, Forsyth County, North Carolina",434,15.7,19.8,53.2,11.3,328,100,328,9.8,434,2.1,434,25.3
1400000US37067003311,37067003311,"Census Tract 33.11, Forsyth County, North Carolina",178,27.5,23.6,24.2,24.7,137,75.9,104,0,178,0,178,21.9
1400000US37067003312,37067003312,"Census Tract 33.12, Forsyth County, North Carolina",201,2.5,37.3,49.8,10.4,122,92.6,113,9.7,201,2.5,201,30.8
1400000US37067003313,37067003313,"Census Tract 33.13, Forsyth County, North Carolina",59,8.5,8.5,64.4,18.6,31,80.6,25,0,59,10.2,59,16.9
1400000US37067003314,37067003314,"Census Tract 33.14, Forsyth County, North Carolina",231,3,34.2,27.7,35.1,142,78.9,112,0,231,0,231,18.2
1400000US37067003315,37067003315,"Census Tract 33.15, Forsyth County, North Carolina",289,2.8,28.4,16.6,52.2,199,70.4,140,7.1,289,2.1,289,31.5
1400000US37067003402,37067003402,"Census Tract 34.02, Forsyth County, North Carolina",113,9.7,41.6,38.1,10.6,54,57.4,31,6.5,113,0,113,28.3
1400000US37067003403,37067003403,"Census Tract 34.03, Forsyth County, North Carolina",228,4.4,43.4,47.8,4.4,168,85.7,144,41,228,11.8,228,41.7
1400000US37067003404,37067003404,"Census Tract 34.04, Forsyth County, North Carolina",86,0,72.1,27.9,0,65,18.5,12,0,86,14,86,86
1400000US37067003500,37067003500,"Census Tract 35, Forsyth County, North Carolina",318,11,23.9,52.2,12.9,220,63.6,140,9.3,318,0,318,26.4
1400000US37067003600,37067003600,"Census Tract 36, Forsyth County, North Carolina",396,4.8,48.7,24.7,21.7,222,39.2,87,0,396,0,396,21.5
1400000US37067003701,37067003701,"Census Tract 37.01, Forsyth County, North Carolina",176,10.2,67.6,13.1,9.1,132,100,132,0,176,0,176,15.9
